YYYY/MM/DD,USD/XAU,AUD/XAU,BRL/XAU,GBP/XAU,CAD/XAU,CLP/XAU,CNY/XAU,DKK/XAU,EGP/XAU,EUR/XAU,HKD/XAU,HUF/XAU,ISK/XAU,INR/XAU,IDR/XAU,ILS/XAU,JPY/XAU,KWD/XAU,MYR/XAU,MXN/XAU,NZD/XAU,NOK/XAU,PHP/XAU,PLN/XAU,RUB/XAU,SAR/XAU,SGD/XAU,ZAR/XAU,KRW/XAU,LKR/XAU,SEK/XAU,CHF/XAU,TWD/XAU,THB/XAU,TRY/XAU,AED/XAU
6/7/16,-0.002411576,-0.014525359,-0.016197095,-0.010266603,-0.007610582,-0.004980826,-0.000982649,-0.002533372,-0.002569032,-0.002071817,-0.002514323,-0.003577877,-0.003808974,-0.005024275,-0.007625971,-0.001081075,-0.002597502,-0.001223656,-0.012343157,-0.011734832,-0.009325349,-0.008238653,-0.00548028,-0.00405025,-0.012632768,0.001895365,-0.006232346,-0.019858911,-0.009357137,-0.003095417,-0.000656122,-0.008435487,-0.004886597,-0.003769224,-0.006492042,0.002177347
6/8/16,0.017727639,0.013936655,-0.006971633,0.018883642,0.010247273,0.01079002,0.016519727,0.013362643,0.017957154,0.013107642,0.01715106,0.01456341,0.014142016,0.016078359,0.010240977,0.01817949,0.011941323,0.012583185,0.018981801,0.000290969,0.011264298,0.014762837,0.013901762,0.007547705,0.00112246,0.016836435,0.013363262,-0.008410794,0.016670534,0.017518201,0.014114641,0.010554683,0.01665185,0.015271593,0.014144833,0.016900398
6/9/16,0.000712589,0.00714804,0.00489062,0.006214849,0.003550372,0.008354113,0.00045342,0.006664464,0.000735152,0.007101451,0.000699697,0.008533525,0.004512815,0.003013735,0.0035882,0.005075212,-0.000600682,0.001443643,-0.002834639,0.009600206,-0.014539176,0.005486816,0.002829829,0.011087455,0.007597145,0.003396961,0.005096791,-0.002863071,0.005394894,-0.000317304,0.008065146,0.005594012,0.004325382,0.001623959,0.004005319,0.003046265
6/10/16,0.009177941,0.013976766,0.019890767,0.018097996,0.009574288,0.017718444,0.009054916,0.013745262,0.004763847,0.013510747,0.009346961,0.013954332,0.013481279,0.011705085,0.009558419,0.012010795,0.013819364,0.006398575,0.014089207,0.022365843,0.018318915,0.019355774,0.011769857,0.01816305,0.020874859,0.002575368,0.012535402,-0.006936131,0.016924111,0.005088553,0.022034419,0.008361471,0.011086952,0.009292722,0.016981851,0.002407134
6/13/16,0.004155233,0.00452651,0.013765215,0.012607549,0.008570489,0.00640137,0.008042325,0.003896277,0.004064276,0.00403064,0.004077625,0.009649578,0.003715,0.009096706,0.008545148,0.004025101,-0.004851485,0.003086059,0.009215877,0.019547077,0.004864984,0.009875699,0.005637639,0.015953232,0.01946989,0.001852739,0.002675379,0.021070664,0.005874088,0.003185771,0.002056039,0.007344947,0.00577143,0.004126684,0.003501643,0.001857896
6/14/16,0.004996877,0.009528575,0.015249872,0.011713624,0.00837515,0.009453561,0.006309003,0.012026853,0.009366874,0.011946812,0.004737947,0.015645179,0.010319072,0.00783902,0.008390863,0.009894599,0.004996877,0.005565958,0.009028468,0.014025395,0.013656972,0.014282623,0.009114467,0.015845034,0.007347711,0.010824892,0.005071041,0.004996877,0.011093492,0.005898717,0.010984362,0.002396976,0.006611829,0.008911484,0.010233389,0.01089539
6/15/16,-0.003029832,-0.008972476,-0.009589972,-0.006972986,0.003106564,-0.00595456,-0.00507045,-0.006139496,-0.002332925,-0.006023334,-0.003042679,-0.004914128,-0.006469327,-0.007306261,-0.007280191,-0.005601663,-0.00509765,0.000886493,-0.00390424,-0.008912592,-0.006380992,-0.007873837,-0.002298016,-0.006082528,-0.012638455,-0.007532979,-0.003397664,-0.008625107,-0.01048065,-0.004336207,-0.000773646,-0.002140308,-0.004936908,-0.004018078,-0.004865748,-0.007629526
6/16/16,0.021429128,0.034283951,0.028459469,0.029294744,0.031474157,0.027112413,0.023120621,0.028839962,0.021210473,0.028786705,0.021508098,0.02967676,0.03048877,0.026666758,0.020968783,0.025021896,0.004349019,0.025832278,0.02172801,0.02819571,0.025950631,0.038834757,0.024117505,0.031151839,0.028868616,0.025245822,0.02059974,0.013302703,0.028683224,0.023545202,0.033475961,0.023218434,0.022502655,0.022819064,0.028443383,0.025355881
6/17/16,-0.015334147,-0.025052665,-0.033865455,-0.029759709,-0.027641526,-0.022993309,-0.016200378,-0.023653227,-0.01590006,-0.023881269,-0.015296086,-0.026362125,-0.023919716,-0.020036244,-0.017628026,-0.017694239,-0.014293474,-0.020340868,-0.015550177,-0.021555054,-0.023462204,-0.023845129,-0.016414684,-0.024668059,-0.028616591,-0.017140777,-0.017589218,-0.02518823,-0.018764164,-0.013027026,-0.025117221,-0.020815664,-0.01591186,-0.017257649,-0.020780197,-0.017072516
6/20/16,-0.006895483,-0.016648337,-0.017606711,-0.034270536,-0.012370745,-0.014463374,-0.008312653,-0.012366388,-0.005887676,-0.012372306,-0.006959459,-0.01558101,-0.01237015,-0.000916848,-0.012356211,-0.009409802,-0.005942316,-0.008246735,-0.015515804,-0.017945178,-0.014460926,-0.021287272,-0.00916304,-0.022525396,-0.019786788,-0.009937921,-0.012410688,-0.014321592,-0.019511441,-0.003140189,-0.018730771,-0.006368473,-0.011129947,-0.008304022,-0.017298209,-0.009786735
6/21/16,-0.007177407,-0.007547587,-0.003695872,-0.005792127,-0.006324666,-0.01573597,-0.005305808,-0.002236788,-0.007065573,-0.002199867,-0.007433256,0.003197778,-0.003454484,-0.003706822,-0.006350243,-0.00751169,-0.004702252,-0.004999875,-0.015089317,-0.00733699,-0.011199788,-0.001169476,-0.00632001,0.000632231,-0.008803741,-0.006036628,-0.007842738,-0.000320801,-0.009920958,-0.006089382,-0.005045102,-0.009149505,-0.009303101,-0.00548524,-0.004507148,-0.006039532
6/22/16,-0.006050605,-0.010054579,-0.013493405,-0.006954447,-0.005895519,-0.007451739,-0.007935884,-0.007932002,-0.007136497,-0.008367477,-0.006178708,-0.009358553,-0.010651774,-0.009557039,-0.005824947,-0.008291028,-0.005860466,-0.010071489,-0.0058781,-0.012974855,-0.009810191,-0.008465948,-0.004099499,-0.010120103,0.000597055,-0.003211962,-0.007828027,-0.019685216,-0.011300944,0.000953828,-0.003968595,-0.00731421,-0.008399637,-0.008361919,-0.009707972,-0.003205951
6/23/16,-0.002134556,-0.016036359,-0.012379217,-0.010264671,-0.007427446,-0.005871158,-0.002301431,-0.008962304,-0.000953184,-0.009478013,-0.002224593,-0.008906183,-0.010268134,-0.004809957,0.002848354,-0.009208492,0.010652474,-0.001835555,-0.005869749,-0.014250455,-0.012499947,-0.016971854,-0.001275235,-0.015492759,-0.004922669,-0.004498222,-0.002358009,0.006627258,-0.00560932,-0.002744705,-0.015059556,-0.003852447,-0.004436222,-0.002758559,-0.015222671,-0.003734699
6/24/16,0.042227856,0.06289033,0.055811838,0.131527736,0.058573964,0.058021778,0.049375087,0.064581098,0.041629246,0.065408227,0.04251,0.075120088,0.063644613,0.049704627,0.047720286,0.061743905,0.006801359,0.0417769,0.061937059,0.073826046,0.06191958,0.077912464,0.052831951,0.087719129,0.054849712,0.045953673,0.049620095,0.034897934,0.063351021,0.041235933,0.076509065,0.056911724,0.054340727,0.047000423,0.067671163,0.04512183
6/27/16,0.006917522,0.019592113,0.011433913,0.038723009,0.016713044,0.008766814,0.011540246,0.016193704,0.007586955,0.016146563,0.00712515,0.017609514,0.015739951,0.00880333,0.006314261,0.004927107,0.000914006,0.013287871,0.009351887,0.022559685,0.019365383,0.021373906,0.014507676,0.014530837,0.012647443,0.004321132,0.017144203,0.013131319,0.019505069,0.011028508,0.021368885,0.015873573,0.012172897,0.007915317,0.009186438,0.004430023
6/28/16,-0.011248679,-0.010812305,-0.038872137,-0.016945726,-0.010341429,-0.027591077,-0.011858092,-0.013900704,-0.016915992,-0.013962364,-0.011490739,-0.015568766,-0.015048894,-0.012398424,-0.020361936,-0.013563124,-0.001040332,-0.007682605,-0.018354546,-0.02353451,-0.012914061,-0.018055639,-0.015344445,-0.01852161,-0.021591329,-0.013066963,-0.015965311,-0.011455415,-0.021867826,-0.009104463,-0.013570695,-0.008703292,-0.015258485,-0.013793619,-0.02327294,-0.013159179
6/29/16,0.009009697,-0.003453624,-0.012610415,-0.007178127,0.001378531,-0.00523943,0.007522288,0.002922745,0.014746473,0.003177077,0.00895768,0.000751224,-0.001479659,0.002943059,0.001378403,0.002583878,0.008518695,0.008178032,-0.000794927,-0.011046745,-0.003899953,-0.007018562,0.00500535,0.00135653,-0.005024685,0.008093689,0.002610845,0.001342771,-0.003928537,-0.000133345,7.62E-05,0.006963733,0.003873916,0.005976716,0.006713251,0.007936692
6/30/16,-0.000529701,0.000958381,-0.01219739,0.019681938,0.00085514,-0.004717341,0.000855483,0.007075208,0.000246949,0.006992465,-0.000465291,-0.000705188,-0.001987942,0.000329727,0.011123931,0.00053362,5.42E-05,0.001449056,-0.002535725,-0.003009509,-0.000245013,0.00408825,0.003388705,-0.004323949,0.002838103,0.005560395,0.000434537,0.008175997,-0.000962447,-0.006872729,0.006756824,-0.000733795,-0.00164532,-0.000757125,-0.004467752,0.005663277
